PriceCategory,Prefecture,Municipality,DistrictName,Period,UnitPrice
成約価格情報,福岡県,福岡市東区,原田,2022-1Q,549999.9999999999
成約価格情報,福岡県,福岡市東区,原田,2022-1Q,1269230.7692307692
成約価格情報,福岡県,福岡市東区,原田,2022-1Q,1099999.9999999998
成約価格情報,福岡県,福岡市東区,原田,2022-1Q,192500.0
成約価格情報,福岡県,福岡市東区,原田,2022-1Q,468000.0
成約価格情報,福岡県,福岡市東区,原田,2022-1Q,1320000.0
成約価格情報,福岡県,福岡市東区,原田,2022-1Q,895714.2857142857
成約価格情報,福岡県,福岡市東区,原田,2022-1Q,1048235.294117647
成約価格情報,福岡県,福岡市東区,貝塚団地,2022-1Q,798947.3684210526
不動産取引価格情報,福岡県,福岡市東区,松島,2022-1Q,942857.1428571428
成約価格情報,福岡県,福岡市博多区,東那珂,2022-1Q,812307.6923076923
成約価格情報,福岡県,福岡市博多区,東那珂,2022-1Q,1087058.8235294118
成約価格情報,福岡県,福岡市博多区,半道橋,2022-1Q,840000.0
成約価格情報,福岡県,福岡市博多区,博多駅東,2022-1Q,1225714.2857142857
成約価格情報,福岡県,福岡市博多区,店屋町,2022-1Q,1452000.0
成約価格情報,福岡県,福岡市博多区,下川端町,2022-1Q,2508000.0
成約価格情報,福岡県,福岡市博多区,祇園町,2022-1Q,1056000.0
成約価格情報,福岡県,福岡市博多区,祇園町,2022-1Q,539000.0
成約価格情報,福岡県,福岡市博多区,相生町,2022-1Q,754285.7142857143
成約価格情報,福岡県,福岡市博多区,相生町,2022-1Q,964615.3846153846
成約価格情報,福岡県,福岡市博多区,相生町,2022-1Q,543529.4117647059
成約価格情報,福岡県,福岡市博多区,相生町,2022-1Q,1320000.0
不動産取引価格情報,福岡県,福岡市博多区,吉塚本町,2022-1Q,1196250.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1760000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1369500.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1402500.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,2112000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1131428.5714285714
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,544500.0
不動産取引価格情報,福岡県,福岡市博多区,南八幡町,2022-1Q,761538.4615384615
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1375000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,946000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,2090000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,770000.0
不動産取引価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1650000.0
不動産取引価格情報,福岡県,福岡市博多区,半道橋,2022-1Q,924000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅東,2022-1Q,549999.9999999999
不動産取引価格情報,福岡県,福岡市博多区,店屋町,2022-1Q,2310000.0
不動産取引価格情報,福岡県,福岡市博多区,店屋町,2022-1Q,2475000.0
不動産取引価格情報,福岡県,福岡市博多区,築港本町,2022-1Q,1602857.142857143
不動産取引価格情報,福岡県,福岡市博多区,築港本町,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,新和町,2022-1Q,1181052.6315789474
不動産取引価格情報,福岡県,福岡市博多区,祇園町,2022-1Q,1561999.9999999998
不動産取引価格情報,福岡県,福岡市博多区,祇園町,2022-1Q,1380000.0
成約価格情報,福岡県,福岡市博多区,吉塚,2022-1Q,1084285.7142857143
成約価格情報,福岡県,福岡市博多区,吉塚,2022-1Q,1414285.7142857143
成約価格情報,福岡県,福岡市博多区,吉塚,2022-1Q,1361250.0
成約価格情報,福岡県,福岡市博多区,吉塚,2022-1Q,1552941.1764705882
成約価格情報,福岡県,福岡市博多区,吉塚,2022-1Q,605000.0
成約価格情報,福岡県,福岡市博多区,吉塚,2022-1Q,714999.9999999999
成約価格情報,福岡県,福岡市博多区,中洲,2022-1Q,1760000.0
成約価格情報,福岡県,福岡市博多区,中呉服町,2022-1Q,1320000.0
成約価格情報,福岡県,福岡市博多区,東光,2022-1Q,406999.99999999994
成約価格情報,福岡県,福岡市博多区,東光,2022-1Q,1283333.3333333333
成約価格情報,福岡県,福岡市博多区,石城町,2022-1Q,825000.0
成約価格情報,福岡県,福岡市博多区,下呉服町,2022-1Q,1039500.0
成約価格情報,福岡県,福岡市博多区,下呉服町,2022-1Q,1254000.0
成約価格情報,福岡県,福岡市博多区,下呉服町,2022-1Q,2262857.1428571427
成約価格情報,福岡県,福岡市博多区,古門戸町,2022-1Q,1320000.0
成約価格情報,福岡県,福岡市博多区,古門戸町,2022-1Q,1584000.0
成約価格情報,福岡県,福岡市博多区,銀天町,2022-1Q,707142.8571428572
成約価格情報,福岡県,福岡市博多区,銀天町,2022-1Q,1740000.0
成約価格情報,福岡県,福岡市博多区,板付,2022-1Q,801428.5714285715
成約価格情報,福岡県,福岡市博多区,板付,2022-1Q,1164705.8823529412
成約価格情報,福岡県,福岡市博多区,井相田,2022-1Q,1042105.2631578946
不動産取引価格情報,福岡県,福岡市博多区,吉塚,2022-1Q,1122000.0
不動産取引価格情報,福岡県,福岡市博多区,吉塚,2022-1Q,1031250.0
不動産取引価格情報,福岡県,福岡市博多区,吉塚,2022-1Q,609230.7692307692
不動産取引価格情報,福岡県,福岡市博多区,吉塚,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,諸岡,2022-1Q,863076.923076923
不動産取引価格情報,福岡県,福岡市博多区,南本町,2022-1Q,1155000.0
不動産取引価格情報,福岡県,福岡市博多区,中洲,2022-1Q,2244000.0
不動産取引価格情報,福岡県,福岡市博多区,中洲,2022-1Q,2112000.0
不動産取引価格情報,福岡県,福岡市博多区,中洲,2022-1Q,2244000.0
不動産取引価格情報,福岡県,福岡市博多区,中呉服町,2022-1Q,1697142.857142857
不動産取引価格情報,福岡県,福岡市博多区,中呉服町,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,中呉服町,2022-1Q,1584000.0
不動産取引価格情報,福岡県,福岡市博多区,東光,2022-1Q,1358823.5294117646
不動産取引価格情報,福岡県,福岡市博多区,大博町,2022-1Q,1540000.0
不動産取引価格情報,福岡県,福岡市博多区,大博町,2022-1Q,2145000.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2022-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2022-1Q,1039500.0
不動産取引価格情報,福岡県,福岡市博多区,下呉服町,2022-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市博多区,古門戸町,2022-1Q,1386000.0
不動産取引価格情報,福岡県,福岡市博多区,古門戸町,2022-1Q,2145000.0
不動産取引価格情報,福岡県,福岡市博多区,銀天町,2022-1Q,913846.1538461539
不動産取引価格情報,福岡県,福岡市博多区,上川端町,2022-1Q,1414285.7142857143
成約価格情報,福岡県,福岡市博多区,金の隈,2022-1Q,549999.9999999999
成約価格情報,福岡県,福岡市博多区,東比恵,2022-1Q,2067999.9999999998
成約価格情報,福岡県,福岡市博多区,東比恵,2022-1Q,863076.923076923
成約価格情報,福岡県,福岡市博多区,東月隈,2022-1Q,403333.3333333333
成約価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1429999.9999999998
成約価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,967999.9999999999
成約価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1320000.0
成約価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1231999.9999999998
成約価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1320000.0
成約価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,880000.0
成約価格情報,福岡県,福岡市博多区,東光寺町,2022-1Q,1178571.4285714286
成約価格情報,福岡県,福岡市博多区,千代,2022-1Q,400714.28571428574
成約価格情報,福岡県,福岡市博多区,千代,2022-1Q,1178571.4285714286
成約価格情報,福岡県,福岡市博多区,千代,2022-1Q,1237500.0
成約価格情報,福岡県,福岡市博多区,千代,2022-1Q,726000.0
成約価格情報,福岡県,福岡市博多区,竹下,2022-1Q,462000.0
成約価格情報,福岡県,福岡市博多区,竹下,2022-1Q,1164705.8823529412
成約価格情報,福岡県,福岡市博多区,竹丘町,2022-1Q,737647.0588235294
成約価格情報,福岡県,福岡市博多区,昭南町,2022-1Q,1363999.9999999998
成約価格情報,福岡県,福岡市博多区,三筑,2022-1Q,967999.9999999999
成約価格情報,福岡県,福岡市博多区,三筑,2022-1Q,1320000.0
成約価格情報,福岡県,福岡市博多区,三筑,2022-1Q,1367142.857142857
成約価格情報,福岡県,福岡市博多区,神屋町,2022-1Q,808500.0
成約価格情報,福岡県,福岡市博多区,上牟田,2022-1Q,1084285.7142857143
不動産取引価格情報,福岡県,福岡市博多区,東比恵,2022-1Q,812307.6923076923
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,699600.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,2112000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1602857.142857143
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,739200.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1056000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1848000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,901999.9999999999
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,2145000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1716000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1452000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1320000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1039500.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,2475000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,2199999.9999999995
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,1716000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅南,2022-1Q,440000.0
不動産取引価格情報,福岡県,福岡市博多区,千代,2022-1Q,431538.4615384615
不動産取引価格情報,福岡県,福岡市博多区,千代,2022-1Q,1686666.6666666665
不動産取引価格情報,福岡県,福岡市博多区,千代,2022-1Q,1272857.142857143
不動産取引価格情報,福岡県,福岡市博多区,千代,2022-1Q,1650000.0
不動産取引価格情報,福岡県,福岡市博多区,千代,2022-1Q,2145000.0
不動産取引価格情報,福岡県,福岡市博多区,竹丘町,2022-1Q,783750.0
不動産取引価格情報,福岡県,福岡市博多区,三筑,2022-1Q,1421538.4615384615
不動産取引価格情報,福岡県,福岡市博多区,御供所町,2022-1Q,681999.9999999999
不動産取引価格情報,福岡県,福岡市博多区,御供所町,2022-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市博多区,御供所町,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,神屋町,2022-1Q,1033999.9999999999
不動産取引価格情報,福岡県,福岡市博多区,神屋町,2022-1Q,2112000.0
不動産取引価格情報,福岡県,福岡市博多区,神屋町,2022-1Q,412500.0
不動産取引価格情報,福岡県,福岡市博多区,神屋町,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,神屋町,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,上呉服町,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,東比恵,2022-1Q,2215714.285714286
成約価格情報,福岡県,福岡市博多区,冷泉町,2022-1Q,1045000.0
成約価格情報,福岡県,福岡市博多区,豊,2022-1Q,1210000.0
成約価格情報,福岡県,福岡市博多区,比恵町,2022-1Q,792000.0
成約価格情報,福岡県,福岡市博多区,比恵町,2022-1Q,726000.0
成約価格情報,福岡県,福岡市博多区,比恵町,2022-1Q,959999.9999999999
成約価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,549999.9999999999
成約価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,973500.0
成約価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,2508000.0
成約価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,1485000.0
成約価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,1452000.0
成約価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,1555714.2857142857
成約価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,582999.9999999999
成約価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,1056000.0
成約価格情報,福岡県,福岡市博多区,奈良屋町,2022-1Q,513333.3333333333
成約価格情報,福岡県,福岡市博多区,中洲中島町,2022-1Q,1402500.0
成約価格情報,福岡県,福岡市博多区,中洲中島町,2022-1Q,1848000.0
成約価格情報,福岡県,福岡市博多区,那珂,2022-1Q,948750.0
成約価格情報,福岡県,福岡市博多区,那珂,2022-1Q,1012000.0
成約価格情報,福岡県,福岡市博多区,対馬小路,2022-1Q,1210000.0
成約価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1056000.0
成約価格情報,福岡県,福岡市博多区,住吉,2022-1Q,594000.0
成約価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1306800.0
成約価格情報,福岡県,福岡市博多区,住吉,2022-1Q,452571.4285714285
成約価格情報,福岡県,福岡市博多区,住吉,2022-1Q,884400.0
成約価格情報,福岡県,福岡市博多区,青木,2022-1Q,863076.923076923
不動産取引価格情報,福岡県,福岡市博多区,冷泉町,2022-1Q,2310000.0
不動産取引価格情報,福岡県,福岡市博多区,冷泉町,2022-1Q,1402500.0
不動産取引価格情報,福岡県,福岡市博多区,元町,2022-1Q,848571.4285714285
不動産取引価格情報,福岡県,福岡市博多区,元町,2022-1Q,471428.5714285714
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,770000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,1056000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,440000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,2244000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,580800.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,2145000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,1584000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,1705000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,2090000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,1613333.3333333333
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,880000.0
不動産取引価格情報,福岡県,福岡市博多区,博多駅前,2022-1Q,990000.0
不動産取引価格情報,福岡県,福岡市博多区,西月隈,2022-1Q,660000.0
不動産取引価格情報,福岡県,福岡市博多区,西月隈,2022-1Q,535333.3333333333
不動産取引価格情報,福岡県,福岡市博多区,西月隈,2022-1Q,792000.0
不動産取引価格情報,福岡県,福岡市博多区,奈良屋町,2022-1Q,1414285.7142857143
不動産取引価格情報,福岡県,福岡市博多区,奈良屋町,2022-1Q,1393333.3333333333
不動産取引価格情報,福岡県,福岡市博多区,奈良屋町,2022-1Q,1760000.0
不動産取引価格情報,福岡県,福岡市博多区,奈良屋町,2022-1Q,1716000.0
不動産取引価格情報,福岡県,福岡市博多区,中洲中島町,2022-1Q,1848000.0
不動産取引価格情報,福岡県,福岡市博多区,中洲中島町,2022-1Q,1885714.2857142857
不動産取引価格情報,福岡県,福岡市博多区,奈良屋町,2022-1Q,1650000.0
不動産取引価格情報,福岡県,福岡市博多区,那珂,2022-1Q,1178571.4285714286
不動産取引価格情報,福岡県,福岡市博多区,那珂,2022-1Q,1178571.4285714286
不動産取引価格情報,福岡県,福岡市博多区,対馬小路,2022-1Q,1716000.0
不動産取引価格情報,福岡県,福岡市博多区,対馬小路,2022-1Q,145200.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2100000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2100000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2508000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1452000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2024000.0
不動産取引価格情報,福岡県,福岡市博多区,対馬小路,2022-1Q,1675384.6153846153
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2376000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1935999.9999999998
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2376000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1716000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2508000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2100000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2199999.9999999995
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2376000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,891000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2040000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2040000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2376000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2376000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2420000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2376000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2090000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2024000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1452000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2376000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1293600.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2376000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2145000.0
不動産取引価格情報,福岡県,福岡市博多区,住吉,2022-1Q,2220000.0
不動産取引価格情報,福岡県,福岡市博多区,寿町,2022-1Q,704000.0
不動産取引価格情報,福岡県,福岡市博多区,西月隈,2022-1Q,588000.0
不動産取引価格情報,福岡県,福岡市博多区,青木,2022-1Q,858000.0
成約価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1225714.2857142857
成約価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1283333.3333333333
成約価格情報,福岡県,福岡市博多区,美野島,2022-1Q,792000.0
成約価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1672000.0
成約価格情報,福岡県,福岡市博多区,美野島,2022-1Q,825000.0
成約価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1744285.714285714
成約価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1320000.0
成約価格情報,福岡県,福岡市博多区,美野島,2022-1Q,1320000.0
成約価格情報,福岡県,福岡市中央区,今泉,2022-1Q,1414285.7142857143
成約価格情報,福岡県,福岡市中央区,小笹,2022-1Q,600000.0
成約価格情報,福岡県,福岡市中央区,小笹,2022-1Q,1173333.3333333333
成約価格情報,福岡県,福岡市中央区,小笹,2022-1Q,1125882.3529411764
成約価格情報,福岡県,福岡市中央区,小笹,2022-1Q,1246666.6666666665
成約価格情報,福岡県,福岡市中央区,小笹,2022-1Q,868421.0526315788
成約価格情報,福岡県,福岡市中央区,小笹,2022-1Q,754285.7142857143
成約価格情報,福岡県,福岡市中央区,小笹,2022-1Q,543529.4117647059
成約価格情報,福岡県,福岡市中央区,小笹,2022-1Q,543529.4117647059
成約価格情報,福岡県,福岡市中央区,小笹,2022-1Q,870000.0
成約価格情報,福岡県,福岡市中央区,草香江,2022-1Q,1144000.0
成約価格情報,福岡県,福岡市中央区,草香江,2022-1Q,1716000.0
成約価格情報,福岡県,福岡市中央区,草香江,2022-1Q,913846.1538461539
成約価格情報,福岡県,福岡市中央区,草香江,2022-1Q,1947000.0
成約価格情報,福岡県,福岡市中央区,草香江,2022-1Q,2329411.7647058824
成約価格情報,福岡県,福岡市中央区,地行,2022-1Q,2376000.0
成約価格情報,福岡県,福岡市中央区,地行,2022-1Q,1841052.6315789474
成約価格情報,福岡県,福岡市中央区,輝国,2022-1Q,2268750.0
成約価格情報,福岡県,福岡市中央区,鳥飼,2022-1Q,924000.0
成約価格情報,福岡県,福岡市中央区,鳥飼,2022-1Q,1361250.0
成約価格情報,福岡県,福岡市中央区,鳥飼,2022-1Q,1686666.6666666665
成約価格情報,福岡県,福岡市中央区,西公園,2022-1Q,1281176.4705882352
成約価格情報,福岡県,福岡市中央区,西公園,2022-1Q,1320000.0
成約価格情報,福岡県,福岡市中央区,西公園,2022-1Q,1980000.0
成約価格情報,福岡県,福岡市中央区,西公園,2022-1Q,2021250.0
成約価格情報,福岡県,福岡市中央区,大名,2022-1Q,1264999.9999999998
成約価格情報,福岡県,福岡市中央区,大名,2022-1Q,1039500.0
成約価格情報,福岡県,福岡市中央区,大名,2022-1Q,2145000.0
成約価格情報,福岡県,福岡市中央区,大名,2022-1Q,1006500.0
成約価格情報,福岡県,福岡市中央区,大名,2022-1Q,1472307.6923076923
成約価格情報,福岡県,福岡市中央区,地行浜,2022-1Q,3142857.1428571427
成約価格情報,福岡県,福岡市中央区,地行浜,2022-1Q,2096470.588235294
成約価格情報,福岡県,福岡市中央区,桜坂,2022-1Q,572000.0
成約価格情報,福岡県,福岡市中央区,桜坂,2022-1Q,2727999.9999999995
成約価格情報,福岡県,福岡市中央区,警固,2022-1Q,1941176.4705882354
成約価格情報,福岡県,福岡市中央区,警固,2022-1Q,2445882.3529411764
成約価格情報,福岡県,福岡市中央区,警固,2022-1Q,1135200.0
成約価格情報,福岡県,福岡市中央区,清川,2022-1Q,1320000.0
成約価格情報,福岡県,福岡市中央区,清川,2022-1Q,605000.0
成約価格情報,福岡県,福岡市中央区,清川,2022-1Q,874500.0
成約価格情報,福岡県,福岡市中央区,清川,2022-1Q,1361250.0
成約価格情報,福岡県,福岡市中央区,大宮,2022-1Q,1540000.0
成約価格情報,福岡県,福岡市中央区,大宮,2022-1Q,942857.1428571428
成約価格情報,福岡県,福岡市中央区,大濠,2022-1Q,2459999.9999999995
成約価格情報,福岡県,福岡市中央区,大濠,2022-1Q,1272857.142857143
成約価格情報,福岡県,福岡市中央区,大濠,2022-1Q,1910526.3157894735
成約価格情報,福岡県,福岡市中央区,今川,2022-1Q,2053333.3333333333
成約価格情報,福岡県,福岡市中央区,今川,2022-1Q,1414285.7142857143
成約価格情報,福岡県,福岡市中央区,今川,2022-1Q,605000.0
成約価格情報,福岡県,福岡市中央区,警固,2022-1Q,1135200.0
成約価格情報,福岡県,福岡市中央区,今川,2022-1Q,1039500.0
不動産取引価格情報,福岡県,福岡市中央区,薬院,2022-1Q,2062500.0
不動産取引価格情報,福岡県,福岡市中央区,薬院,2022-1Q,1697142.857142857
不動産取引価格情報,福岡県,福岡市中央区,薬院,2022-1Q,1518000.0
不動産取引価格情報,福岡県,福岡市中央区,薬院,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市中央区,薬院,2022-1Q,1980000.0
不動産取引価格情報,福岡県,福岡市中央区,舞鶴,2022-1Q,2310000.0
不動産取引価格情報,福岡県,福岡市中央区,舞鶴,2022-1Q,1869999.9999999998
不動産取引価格情報,福岡県,福岡市中央区,舞鶴,2022-1Q,2145000.0
不動産取引価格情報,福岡県,福岡市中央区,春吉,2022-1Q,8360000.0
不動産取引価格情報,福岡県,福岡市中央区,春吉,2022-1Q,1303500.0
不動産取引価格情報,福岡県,福岡市中央区,春吉,2022-1Q,1188000.0
不動産取引価格情報,福岡県,福岡市中央区,長浜,2022-1Q,1716000.0
不動産取引価格情報,福岡県,福岡市中央区,長浜,2022-1Q,2090000.0
不動産取引価格情報,福岡県,福岡市中央区,大名,2022-1Q,1380000.0
不動産取引価格情報,福岡県,福岡市中央区,大名,2022-1Q,1320000.0
不動産取引価格情報,福岡県,福岡市中央区,地行浜,2022-1Q,2227500.0
不動産取引価格情報,福岡県,福岡市中央区,桜坂,2022-1Q,1167692.3076923077
不動産取引価格情報,福岡県,福岡市中央区,桜坂,2022-1Q,1402500.0
不動産取引価格情報,福岡県,福岡市中央区,警固,2022-1Q,1303500.0
不動産取引価格情報,福岡県,福岡市中央区,警固,2022-1Q,1336500.0
不動産取引価格情報,福岡県,福岡市中央区,警固,2022-1Q,2598750.0
不動産取引価格情報,福岡県,福岡市中央区,警固,2022-1Q,1135200.0
不動産取引価格情報,福岡県,福岡市中央区,警固,2022-1Q,1135200.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2750000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2376000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2508000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2750000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2750000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2508000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,2640000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,874500.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,1155000.0
不動産取引価格情報,福岡県,福岡市中央区,清川,2022-1Q,633600.0
不動産取引価格情報,福岡県,福岡市中央区,大濠,2022-1Q,1771578.947368421
不動産取引価格情報,福岡県,福岡市中央区,大宮,2022-1Q,2227500.0
不動産取引価格情報,福岡県,福岡市中央区,今川,2022-1Q,940500.0
不動産取引価格情報,福岡県,福岡市中央区,今川,2022-1Q,1386000.0
不動産取引価格情報,福岡県,福岡市中央区,伊崎,2022-1Q,990000.0
成約価格情報,福岡県,福岡市中央区,港,2022-1Q,1131428.5714285714
成約価格情報,福岡県,福岡市中央区,平尾,2022-1Q,1803999.9999999998
成約価格情報,福岡県,福岡市中央区,平尾,2022-1Q,643500.0
成約価格情報,福岡県,福岡市中央区,平尾,2022-1Q,1122000.0
成約価格情報,福岡県,福岡市中央区,平尾,2022-1Q,1627999.9999999998
成約価格情報,福岡県,福岡市中央区,平尾,2022-1Q,1584000.0
成約価格情報,福岡県,福岡市中央区,平尾,2022-1Q,2227500.0
成約価格情報,福岡県,福岡市中央区,平尾,2022-1Q,1749000.0
